label,year1958,year1959,year1960,year1961,year1962,year1963,year1964,year1965,year1966,year1967,year1968,year1969,year1970,year1971,year1972,year1973,year1974,year1975,year1976,year1977,year1978,year1979,year1980,year1981,year1982,year1983,year1984,year1985,year1986,year1987,year1988,year1989,year1990,year1991,year1992,year1993,year1994,year1995,year1996,year1997,year1998,year1999,year2000,year2001,year2002,year2003,year2004,year2005,year2006,year2007,year2008,year2009,year2010,year2011,year2012,year2013,year2014,year2015,year2016,northing,easting
"412500,427500",8,1,9,5,1,2,0,8,9,8,8,4,4,0,3,1,5,0,3,5,3,5,7,7,5,7,4,1,7,3,6,1,4,2,4,6,7,0,2,2,8,7,9,3,9,0,6,2,6,6,9,3,0,2,9,1,6,8,4,427500,412500
"417500,427500",8,1,8,6,1,2,0,8,9,8,9,6,3,0,3,1,4,0,4,5,3,6,7,7,4,7,4,2,7,4,5,0,3,1,4,6,6,0,2,2,8,7,9,3,9,0,5,2,5,7,9,3,1,1,9,2,6,8,5,427500,417500
"422500,427500",9,1,9,6,1,1,1,8,8,6,8,7,3,0,2,2,4,0,4,5,3,7,8,7,5,7,4,2,8,4,5,1,3,0,4,6,5,0,3,3,8,6,9,2,9,0,4,2,6,6,9,3,2,0,9,1,7,7,5,427500,422500
"427500,427500",9,1,9,4,0,1,0,8,8,7,8,7,3,1,2,1,5,0,5,5,4,7,8,6,4,7,4,2,8,4,6,1,3,0,4,6,5,1,3,3,8,6,9,2,9,0,3,2,6,7,9,3,2,0,9,2,7,6,5,427500,427500
"432500,427500",9,1,9,4,0,1,0,8,8,7,8,8,3,1,3,1,5,0,5,5,4,7,7,6,4,7,4,2,8,5,6,1,2,0,4,6,4,1,2,3,8,5,9,3,9,0,3,2,6,7,9,3,2,0,9,2,7,6,6,427500,432500
"437500,427500",9,1,9,4,0,1,0,8,8,7,8,9,2,1,2,1,4,0,5,5,3,6,7,7,4,7,4,3,7,6,6,1,2,0,4,6,5,1,2,3,8,6,9,3,9,0,4,2,5,7,8,3,2,0,9,3,8,5,6,427500,437500
"442500,427500",9,1,9,3,0,0,0,8,8,7,8,9,3,2,3,2,4,0,5,6,4,7,7,7,2,6,5,2,7,6,5,1,1,0,4,6,5,1,1,3,8,6,9,3,9,1,4,2,4,7,8,4,2,0,9,3,8,5,6,427500,442500
"447500,427500",8,0,9,3,0,1,0,8,8,7,8,9,3,2,3,2,4,0,4,5,5,6,6,7,3,7,4,3,8,6,6,1,1,0,4,7,5,1,1,2,7,6,9,3,9,1,5,2,4,7,9,4,2,0,9,2,8,5,6,427500,447500
"402500,422500",7,0,8,4,2,2,1,7,9,7,8,3,4,0,3,1,6,0,2,5,3,7,7,8,5,6,4,2,7,3,5,2,6,2,5,6,8,0,1,1,9,8,9,3,9,0,6,1,4,5,9,3,0,4,9,1,6,8,4,422500,402500
"407500,422500",7,0,8,5,3,1,1,7,9,7,9,4,4,0,3,1,5,0,3,6,3,7,8,8,5,6,4,2,8,3,6,2,5,2,4,6,8,0,1,2,7,8,9,3,9,0,6,1,4,6,9,2,0,2,9,1,5,7,4,422500,407500
"412500,422500",7,0,8,3,1,2,1,7,9,7,9,4,4,0,3,2,5,0,3,5,3,6,7,8,5,7,4,2,8,4,6,1,4,1,4,6,7,0,2,2,8,8,9,3,9,0,6,1,5,6,9,3,0,2,9,1,6,8,5,422500,412500
"417500,422500",8,0,9,4,1,2,1,8,9,7,8,6,4,1,3,2,5,0,3,5,3,6,8,7,4,7,4,2,8,4,6,0,3,1,4,6,6,0,3,2,8,7,9,3,9,0,5,2,5,6,9,2,1,0,9,1,7,7,5,422500,417500
"422500,422500",8,1,9,6,0,2,1,8,8,7,9,7,4,1,3,2,5,0,5,5,3,6,8,7,4,7,3,2,8,4,4,0,3,1,4,6,5,0,4,2,8,7,9,2,9,0,3,2,5,6,9,1,3,0,9,1,6,7,6,422500,422500
"427500,422500",9,1,9,4,0,1,0,8,8,7,8,7,4,1,2,1,5,0,6,5,4,6,7,6,4,7,3,2,8,6,6,1,3,0,4,6,5,1,2,3,8,7,9,3,9,0,3,2,4,7,9,2,2,0,9,3,8,5,5,422500,427500
"432500,422500",9,1,9,3,0,1,0,8,8,7,7,8,3,2,2,1,4,0,5,5,5,6,7,6,4,8,4,2,8,6,6,1,2,0,4,6,4,1,2,3,8,6,9,3,9,0,4,2,5,7,9,3,1,0,9,3,7,5,7,422500,432500
"437500,422500",9,1,9,3,0,1,0,8,7,8,7,9,3,2,2,1,4,0,4,4,4,6,6,7,5,7,5,2,8,7,6,1,2,0,4,6,5,1,2,3,8,6,9,3,9,0,4,2,5,6,8,3,1,0,9,3,8,5,7,422500,437500
"442500,422500",8,0,9,3,0,1,0,8,8,8,7,9,3,2,2,2,4,0,5,4,4,6,6,7,3,7,5,2,7,6,6,1,1,0,5,6,5,1,2,3,8,6,9,3,9,1,4,2,4,7,8,4,1,0,9,3,9,5,7,422500,442500
"447500,422500",8,0,9,3,0,1,0,8,8,8,7,9,3,2,1,3,4,0,6,5,6,7,6,7,3,7,4,3,8,6,5,2,1,0,4,7,5,1,1,2,6,5,9,3,9,1,5,2,4,7,8,4,2,0,9,2,9,4,6,422500,447500
"402500,417500",7,0,8,5,2,2,1,6,8,6,8,3,4,0,2,2,6,0,1,5,3,5,7,7,4,6,4,3,8,3,6,2,6,2,5,7,9,0,1,1,9,8,9,3,9,0,7,1,4,5,9,3,0,4,9,1,7,8,4,417500,402500
"407500,417500",7,0,9,4,3,2,2,8,9,7,8,3,4,0,4,2,6,0,2,6,3,6,7,8,5,6,4,2,8,3,6,1,5,1,5,6,8,0,1,1,8,7,9,3,9,0,5,1,4,7,9,2,0,3,9,1,5,7,4,417500,407500
"412500,417500",7,0,8,4,2,2,2,8,9,7,8,4,4,0,3,2,5,0,2,6,3,6,7,7,5,6,4,1,8,3,6,1,4,1,4,6,6,0,1,1,8,9,9,3,9,0,8,3,5,5,9,3,0,2,9,1,6,7,5,417500,412500
"417500,417500",7,0,8,4,1,1,3,8,8,9,8,5,4,2,3,2,5,0,3,5,3,6,7,7,5,7,4,1,8,4,6,1,3,1,4,6,6,0,2,2,8,9,9,3,9,0,7,2,4,6,9,2,0,0,9,1,6,7,5,417500,417500
"422500,417500",8,0,9,5,0,1,1,8,8,7,8,6,3,1,2,2,5,0,3,5,4,6,7,7,4,7,4,2,8,4,6,1,3,1,4,6,6,0,3,2,9,7,9,3,9,0,5,2,4,8,9,3,1,0,9,2,7,6,5,417500,422500
"427500,417500",9,1,9,3,0,2,0,8,8,7,7,7,3,2,2,1,6,0,4,6,5,6,7,7,4,8,4,2,8,5,5,1,2,0,4,6,5,1,3,2,8,6,9,3,9,0,4,1,4,8,9,3,1,0,9,3,7,6,5,417500,427500
"432500,417500",9,1,9,3,0,1,0,8,8,7,7,8,3,2,2,1,4,0,4,5,5,7,7,6,4,8,5,2,8,6,6,1,2,0,4,6,5,1,3,2,9,6,9,3,9,0,4,2,5,7,8,3,1,0,9,3,7,4,6,417500,432500
"437500,417500",9,1,9,3,0,1,0,8,8,7,7,8,3,2,2,1,4,0,3,5,5,6,6,7,4,7,4,3,8,6,6,1,2,0,4,6,5,1,2,2,8,6,9,3,9,0,5,2,4,7,8,4,1,0,9,3,9,5,7,417500,437500
"442500,417500",8,1,9,2,0,1,0,8,8,7,6,9,3,1,2,2,4,0,3,5,4,6,7,7,4,7,4,3,7,6,6,2,1,0,4,6,5,0,1,3,8,6,9,3,9,1,5,2,4,7,8,5,2,0,9,3,9,5,8,417500,442500
"447500,417500",8,0,9,3,0,1,0,8,8,7,7,9,3,2,2,2,4,0,4,5,5,6,6,7,4,6,4,2,8,6,4,2,1,0,5,7,5,1,1,3,7,6,9,3,9,1,5,2,4,7,8,6,1,0,9,3,9,3,8,417500,447500
"402500,412500",6,0,7,4,3,2,2,8,9,7,8,3,5,0,3,2,6,0,1,5,1,6,7,8,5,7,3,1,8,3,6,2,4,1,4,5,8,0,2,2,8,7,9,4,9,0,7,1,4,5,9,3,0,4,9,1,6,9,6,412500,402500
"407500,412500",7,0,8,4,2,3,3,8,9,6,8,3,5,2,4,2,5,0,0,6,3,8,7,9,5,6,3,1,7,2,6,2,4,1,4,6,7,0,1,1,8,7,9,2,9,0,5,1,4,5,9,3,0,4,9,1,7,8,6,412500,407500
"412500,412500",7,0,9,4,3,3,2,8,8,6,8,4,5,0,3,2,5,0,2,6,4,8,7,9,5,6,3,1,7,3,6,2,4,1,4,7,7,0,1,2,8,8,9,2,9,0,6,1,5,5,9,3,0,1,9,1,6,7,4,412500,412500
"417500,412500",7,0,8,4,2,2,1,8,8,7,8,5,4,1,3,2,6,0,2,6,3,7,7,8,5,6,4,1,9,4,6,2,4,2,5,7,7,0,3,3,9,9,9,3,9,0,6,1,4,5,8,1,0,0,9,1,5,6,3,412500,417500
"422500,412500",7,0,8,3,0,1,1,8,6,8,9,6,3,2,2,1,6,0,3,5,4,7,5,7,4,6,4,1,8,4,6,2,3,2,4,8,7,1,3,4,9,7,9,2,9,0,5,1,5,8,9,3,0,0,9,2,7,6,5,412500,422500
"427500,412500",8,0,9,3,1,0,1,8,8,8,7,7,2,1,2,1,5,0,3,5,4,6,7,7,4,6,5,2,8,4,5,2,3,0,4,6,5,1,2,3,9,7,9,3,9,0,6,2,4,7,9,4,1,0,9,3,8,6,6,412500,427500
"432500,412500",9,1,9,3,0,1,1,8,8,7,7,8,3,1,3,1,5,0,3,5,4,7,6,7,4,7,5,2,8,4,5,2,2,0,4,6,6,0,2,2,8,6,9,3,9,0,5,2,4,7,9,4,1,0,9,3,8,6,6,412500,432500
"437500,412500",9,1,9,3,0,2,1,8,8,6,7,8,3,1,3,1,4,0,3,4,5,7,6,7,4,6,5,2,8,6,4,2,2,0,4,7,5,0,2,2,7,6,9,3,9,0,5,1,4,7,8,6,1,0,9,3,9,5,8,412500,437500
"442500,412500",8,0,9,2,0,1,1,8,8,6,6,9,3,2,3,1,4,0,3,4,5,7,7,7,4,6,5,2,8,6,4,3,1,0,4,7,5,1,2,2,7,6,9,3,9,0,5,2,4,7,8,6,1,0,9,3,9,5,8,412500,442500
"447500,412500",8,0,9,3,0,1,0,8,8,6,6,9,3,2,3,2,4,0,3,5,6,7,7,7,4,6,4,2,8,6,4,4,1,0,5,7,5,1,1,2,8,5,9,3,9,1,5,2,4,7,8,6,1,0,9,3,9,2,7,412500,447500
"402500,407500",6,0,6,4,1,1,2,8,9,6,9,4,7,0,3,3,5,0,1,5,2,7,8,9,5,8,3,2,8,3,7,3,4,2,4,5,8,0,2,1,8,7,9,3,7,0,7,1,4,5,9,2,0,4,9,1,6,6,6,407500,402500
"407500,407500",7,0,7,4,2,1,1,7,8,7,8,3,6,0,3,2,5,0,1,5,1,7,8,9,4,8,4,3,8,3,6,2,4,1,4,5,6,0,3,2,9,7,9,4,9,0,6,2,5,6,9,2,0,3,9,1,8,5,6,407500,407500
"412500,407500",6,0,7,4,2,2,1,8,7,4,7,2,4,0,3,1,5,0,1,6,2,6,6,8,5,7,4,1,8,3,8,4,5,3,6,7,8,0,2,2,9,9,9,3,9,0,7,1,4,5,9,3,0,3,9,1,8,6,5,407500,412500
"417500,407500",6,0,8,3,2,2,1,8,7,6,7,5,4,0,3,2,5,0,1,6,3,7,6,8,5,7,4,1,9,4,7,3,4,2,5,7,8,0,2,2,9,8,9,3,9,0,6,1,4,5,9,3,0,1,9,1,8,6,4,407500,417500
"422500,407500",6,0,8,2,1,2,1,8,7,6,8,6,4,1,3,2,5,0,1,6,4,7,7,7,5,6,5,0,9,3,7,3,4,3,5,8,7,1,2,4,9,8,9,2,9,0,4,1,3,6,9,3,0,0,9,2,8,5,4,407500,422500
"427500,407500",7,0,8,1,1,3,1,8,8,7,6,9,3,2,2,1,5,0,3,6,5,8,6,7,4,7,5,0,8,4,4,3,2,0,4,7,5,1,2,3,9,7,9,2,9,0,5,2,3,6,8,4,1,0,9,4,9,6,6,407500,427500
"432500,407500",9,0,9,1,0,3,2,8,8,6,7,9,3,1,3,2,4,0,4,5,4,7,6,7,3,7,5,2,8,4,5,2,2,0,4,7,6,1,1,3,7,6,9,2,9,0,5,1,4,8,8,5,1,0,9,3,8,6,6,407500,432500
"437500,407500",8,0,9,2,0,3,1,8,8,6,7,9,2,1,3,1,4,0,3,4,6,7,6,6,4,7,5,2,8,6,4,2,3,0,4,7,5,1,2,3,7,6,9,2,9,0,5,1,4,9,8,5,1,0,9,3,8,5,7,407500,437500
"442500,407500",8,0,9,2,0,2,1,8,8,7,6,9,3,2,3,1,4,0,2,4,5,8,6,7,4,6,6,3,8,5,4,3,1,0,4,7,5,1,2,3,7,6,9,3,9,0,5,1,4,8,7,6,1,0,9,2,9,5,7,407500,442500
"447500,407500",8,0,9,2,0,2,1,8,8,6,7,9,3,2,3,2,4,0,2,4,6,8,7,7,4,6,5,3,8,6,4,3,1,0,5,7,5,0,1,2,7,5,9,4,9,1,5,1,4,7,8,6,1,0,9,3,9,3,6,407500,447500
"402500,402500",6,0,6,5,3,2,2,8,8,7,9,4,8,0,2,2,4,0,0,4,3,6,9,9,4,8,2,1,8,4,6,1,3,1,3,5,7,0,3,1,8,7,9,4,7,0,7,1,5,5,9,3,1,5,9,2,6,7,6,402500,402500
"407500,402500",5,0,6,4,2,2,1,8,7,6,8,3,6,0,2,2,5,0,1,5,3,7,9,9,4,8,3,1,9,4,7,3,4,2,5,6,7,0,2,1,8,8,9,3,8,0,7,1,4,5,9,3,0,4,9,1,7,6,6,402500,407500
"412500,402500",5,0,6,4,3,2,1,8,7,6,8,3,5,0,3,2,6,0,1,6,3,7,8,9,5,7,4,1,9,4,7,2,4,2,4,7,7,0,1,2,8,8,9,3,9,0,6,1,4,5,9,3,0,2,9,1,7,6,5,402500,412500
"417500,402500",5,0,7,3,3,2,1,9,8,6,7,6,5,0,3,3,5,0,1,8,4,7,6,8,5,6,4,1,9,3,7,2,4,3,4,7,8,0,2,2,8,8,9,2,9,0,5,1,4,6,9,2,0,1,9,1,7,6,4,402500,417500
"422500,402500",6,0,7,2,2,3,1,9,8,6,7,6,4,1,3,1,5,0,1,8,4,6,7,5,4,6,5,0,9,3,7,3,4,2,4,7,8,1,2,3,9,8,9,2,9,0,5,1,4,8,8,3,0,0,9,2,7,6,5,402500,422500
"427500,402500",7,0,8,2,2,3,1,9,8,5,7,6,4,1,3,1,5,0,2,7,4,8,6,8,4,6,6,1,9,4,6,3,3,1,4,7,7,0,2,3,9,7,9,2,9,0,5,1,3,6,8,4,0,0,9,2,8,5,5,402500,427500
"432500,402500",8,0,9,2,1,2,1,9,8,5,7,8,3,2,3,2,4,0,3,6,5,7,7,7,5,6,6,1,9,4,4,3,3,0,4,7,6,1,1,3,8,6,9,2,9,0,5,1,4,7,8,4,0,0,9,2,8,5,6,402500,432500
"437500,402500",8,0,9,3,1,2,0,9,8,5,7,9,3,2,3,1,4,0,3,4,4,7,7,7,5,6,6,2,8,6,4,2,3,0,6,7,5,1,1,2,7,6,9,3,9,0,4,1,4,8,8,5,1,0,9,2,8,5,6,402500,437500
"442500,402500",8,0,9,2,0,2,0,9,8,5,8,9,3,2,3,1,4,0,3,4,5,7,6,7,4,6,6,3,8,5,4,3,2,0,5,7,5,1,1,2,7,6,9,4,9,1,4,1,3,8,7,7,1,0,9,2,8,6,6,402500,442500
"447500,402500",7,0,9,1,0,2,1,9,8,5,7,9,3,3,3,2,6,0,2,4,6,8,7,7,4,6,5,2,8,5,4,3,1,0,4,7,5,0,1,3,7,6,9,3,9,1,5,2,4,8,8,6,1,0,9,2,8,4,6,402500,447500
"342500,1047500",2,3,1,6,8,0,3,3,9,8,1,3,7,1,0,8,1,0,0,0,4,9,5,7,4,6,6,6,6,2,4,2,9,2,8,4,5,4,2,5,9,7,7,1,2,0,3,6,4,8,7,7,1,3,8,5,9,9,5,1047500,342500
"347500,1047500",2,2,1,5,8,0,3,2,9,8,1,3,7,1,0,8,1,0,0,0,4,9,5,6,4,6,6,5,6,2,4,3,9,2,8,3,6,4,1,5,9,7,7,2,3,0,4,7,4,8,7,7,1,3,8,5,9,9,6,1047500,347500
"342500,1042500",2,3,1,6,8,0,3,3,9,8,1,4,7,1,0,8,1,0,0,0,4,9,6,6,4,6,7,5,6,2,4,2,9,2,8,4,5,5,2,4,9,7,7,1,2,0,3,6,3,8,7,7,1,3,8,5,9,9,5,1042500,342500
"347500,1042500",2,3,1,6,8,0,3,3,9,8,1,3,7,1,0,8,1,0,0,0,4,9,5,6,4,6,6,5,6,2,4,2,9,2,8,4,6,4,1,5,9,7,7,2,2,0,3,7,4,8,7,7,1,3,8,5,9,9,5,1042500,347500
"337500,1032500",2,3,1,7,9,1,3,3,9,8,1,4,7,1,0,7,1,0,0,0,4,9,6,6,4,6,7,5,7,1,4,2,9,2,8,4,5,5,3,5,9,6,8,2,2,0,3,5,3,8,6,7,0,2,8,6,9,8,4,1032500,337500
"342500,1032500",2,3,1,7,8,0,3,3,9,8,1,4,7,1,0,7,1,0,0,0,4,9,6,6,4,6,7,5,6,1,3,2,9,2,8,4,5,5,2,4,9,7,8,2,2,0,3,6,4,8,6,7,1,3,8,5,9,9,5,1032500,342500
"322500,1027500",2,4,1,7,8,0,3,3,9,8,1,4,7,1,0,7,1,0,1,1,4,9,6,6,4,5,7,6,7,2,4,2,9,2,8,4,5,6,3,5,9,6,3,0,2,0,3,5,3,9,7,8,0,2,8,6,9,8,5,1027500,322500
"327500,1027500",3,4,1,7,9,0,3,3,8,8,1,4,7,1,0,7,1,0,1,1,4,9,6,6,4,5,7,6,7,2,4,2,9,2,8,4,5,6,2,5,9,6,3,0,2,0,3,5,3,9,7,8,0,2,8,6,9,8,5,1027500,327500
"332500,1027500",2,3,2,7,9,1,3,3,9,8,1,4,7,1,0,8,1,0,1,0,4,9,6,6,4,6,7,5,7,1,4,3,9,2,8,5,5,6,2,5,9,7,4,0,2,0,3,4,3,8,6,7,0,2,8,6,9,8,5,1027500,332500
"337500,1027500",2,4,2,7,9,0,3,3,9,8,1,4,7,1,0,8,1,0,1,0,4,9,6,6,4,6,7,5,7,1,3,2,9,2,8,4,5,5,3,5,9,6,7,1,2,0,3,5,3,8,6,7,0,2,8,6,9,8,4,1027500,337500
"342500,1027500",2,3,2,7,8,0,3,3,9,8,1,4,7,1,0,7,1,0,0,0,4,9,6,6,4,6,7,5,6,1,3,2,9,2,8,4,5,5,2,5,9,7,8,1,2,0,3,6,4,8,6,7,1,3,8,5,9,9,4,1027500,342500
"322500,1022500",2,4,1,6,8,0,3,2,8,8,0,4,7,1,0,7,1,0,1,1,4,9,6,6,4,5,7,6,7,2,4,2,9,2,8,4,5,7,3,5,9,6,3,0,2,0,3,5,3,9,7,8,1,3,8,6,9,9,5,1022500,322500
"327500,1022500",2,4,2,7,8,0,3,3,8,8,0,4,7,1,0,7,1,0,1,1,4,9,6,5,4,5,7,6,7,2,4,3,9,2,8,4,6,6,2,5,9,6,3,0,1,0,3,5,3,9,7,8,1,2,8,6,9,9,5,1022500,327500
"332500,1022500",2,4,2,7,8,0,3,3,9,8,1,4,7,1,0,7,1,0,1,1,4,9,6,5,4,6,7,5,7,2,4,3,9,2,8,4,6,6,2,5,9,7,3,0,1,0,3,5,3,9,6,8,0,2,8,6,9,8,5,1022500,332500
"337500,1022500",2,4,2,7,8,0,3,3,9,8,1,4,7,1,0,8,1,0,0,0,4,9,6,6,4,6,7,5,6,1,3,3,9,2,8,5,6,5,2,5,9,7,4,1,2,0,3,6,3,8,7,7,1,2,8,5,9,9,4,1022500,337500
"342500,1022500",2,3,2,5,8,0,2,3,9,8,1,4,7,1,0,7,1,0,0,0,4,9,6,6,5,6,7,5,6,1,3,2,9,2,8,4,6,5,3,5,9,8,6,1,2,0,3,7,4,8,7,7,1,3,8,4,9,9,4,1022500,342500
"322500,1017500",3,3,2,4,8,0,2,2,8,9,0,4,7,0,0,7,1,0,1,1,5,9,6,5,4,5,7,6,7,1,4,2,9,2,8,4,5,7,3,5,9,6,4,1,2,0,3,6,3,9,7,8,1,3,8,6,9,8,6,1017500,322500
"327500,1017500",3,4,2,4,8,0,2,2,8,8,0,4,7,1,0,7,1,0,1,1,5,9,6,5,4,5,7,5,7,1,4,3,9,2,8,4,6,6,2,6,9,7,3,0,2,0,3,6,3,9,7,8,1,3,8,6,9,9,5,1017500,327500
"332500,1017500",3,3,2,4,8,0,2,2,8,8,0,4,7,1,0,7,1,0,1,1,4,9,6,5,3,5,6,5,7,1,4,4,9,2,8,5,6,6,2,6,9,7,4,0,2,0,3,7,3,9,7,8,1,3,8,6,9,9,5,1017500,332500
"337500,1017500",2,3,2,4,8,0,2,2,8,8,1,4,7,1,0,8,1,0,0,0,4,9,6,5,3,6,7,4,6,1,3,3,9,2,8,5,6,5,2,6,9,8,6,1,3,0,4,7,4,9,7,7,1,3,7,5,9,9,5,1017500,337500
"347500,1017500",3,3,2,2,8,0,2,2,9,9,1,4,7,1,0,7,1,0,0,0,4,9,6,6,6,7,7,5,6,1,3,2,9,2,8,4,5,4,3,5,9,8,7,1,4,0,3,8,5,8,6,6,1,3,7,4,8,9,5,1017500,347500
"322500,1012500",3,3,2,4,8,0,2,2,8,9,0,4,7,0,0,6,2,0,1,1,4,9,6,5,3,4,6,6,7,1,4,2,9,1,7,3,5,6,2,5,9,7,6,1,3,0,5,8,3,9,7,8,1,4,8,5,9,8,7,1012500,322500
"327500,1012500",2,3,2,3,8,0,2,1,8,8,0,4,7,0,0,7,2,0,1,1,5,9,6,4,3,4,6,5,7,1,3,3,9,2,8,4,5,6,2,5,9,8,6,1,3,0,4,7,4,9,7,8,1,5,7,6,9,9,6,1012500,327500
"332500,1012500",3,3,2,3,8,0,2,1,8,8,0,3,7,1,0,7,1,0,0,1,4,9,5,3,2,4,5,4,6,1,3,4,9,1,7,5,6,6,2,6,9,9,7,2,4,0,5,8,4,9,7,8,2,7,6,6,9,8,5,1012500,332500
"337500,1012500",3,3,2,3,7,0,1,1,8,9,1,3,7,0,0,8,1,0,0,1,4,9,4,3,2,4,5,4,6,1,3,4,9,2,7,6,6,5,2,6,9,9,7,2,4,0,6,8,5,9,8,7,2,7,5,6,8,8,5,1012500,337500
"342500,1012500",3,3,2,2,8,0,2,2,9,9,1,4,7,1,0,8,1,0,0,0,3,9,6,5,3,6,7,5,6,1,3,2,9,2,8,4,6,4,3,5,9,8,7,1,4,0,4,7,5,8,7,6,1,4,7,5,8,9,6,1012500,342500
"347500,1012500",3,4,2,2,8,0,2,2,9,9,1,5,6,1,0,7,1,0,0,0,3,9,6,6,4,6,8,6,7,1,2,2,9,3,8,4,6,4,3,4,9,8,7,1,5,1,3,7,5,8,7,5,0,3,7,4,8,9,5,1012500,347500
"322500,1007500",3,4,2,4,8,0,2,2,9,9,0,5,7,0,0,5,1,0,1,1,4,9,6,4,3,4,6,6,6,1,3,1,9,1,7,3,5,6,2,4,9,7,7,2,5,0,6,8,3,9,7,8,2,5,8,3,8,8,7,1007500,322500
"327500,1007500",3,3,2,4,8,0,2,2,8,9,0,4,7,0,0,5,1,0,1,1,4,9,5,3,2,4,5,5,6,1,3,3,9,1,7,4,6,6,2,6,9,9,7,1,4,0,6,8,3,9,8,7,2,6,7,5,8,8,7,1007500,327500
"332500,1007500",3,3,2,3,8,0,2,1,8,9,0,3,7,0,0,7,1,0,1,1,4,9,5,3,2,4,4,3,6,1,4,4,9,1,7,5,6,5,2,6,9,9,7,2,5,0,6,8,4,9,8,7,2,7,5,6,8,8,6,1007500,332500
"337500,1007500",3,4,2,3,7,0,1,1,8,9,1,3,7,0,0,8,1,0,0,1,4,9,5,3,2,4,4,3,6,1,3,4,9,2,7,5,6,5,2,6,9,9,7,2,5,0,6,8,5,9,8,8,2,7,4,6,7,8,6,1007500,337500
"342500,1007500",3,3,2,1,8,0,2,2,9,9,1,3,7,1,0,8,1,0,0,0,4,9,5,4,3,4,7,4,6,1,3,2,9,2,7,4,6,5,3,5,9,8,8,2,6,0,5,7,4,8,7,7,1,5,6,6,8,9,6,1007500,342500
"347500,1007500",3,3,3,1,8,0,2,2,9,9,1,4,7,1,0,8,1,0,1,0,6,9,6,5,6,4,8,7,7,2,2,2,9,2,8,4,5,4,3,4,9,8,7,1,6,0,4,6,3,8,5,5,0,3,7,5,7,9,6,1007500,347500
"317500,1002500",3,4,2,3,8,0,2,2,9,9,0,5,7,0,0,6,1,0,1,1,4,9,6,7,3,4,7,6,5,1,4,1,9,1,6,2,3,5,2,4,9,7,7,2,6,0,6,8,4,8,5,9,3,5,8,3,8,8,7,1002500,317500
"322500,1002500",3,4,2,4,8,0,2,2,9,9,0,5,7,0,0,5,1,0,1,1,4,9,6,5,3,4,6,7,7,1,3,1,9,1,6,2,4,6,2,4,9,7,7,2,5,0,6,8,3,9,6,8,3,5,8,3,8,8,7,1002500,322500
"327500,1002500",3,4,2,4,8,0,2,2,9,9,0,4,7,0,0,5,1,0,1,1,4,9,5,3,3,4,6,5,6,1,3,1,9,1,7,3,6,6,2,5,9,8,7,2,5,0,6,8,3,9,7,8,2,6,8,4,8,7,7,1002500,327500
"347500,1002500",3,3,3,1,8,0,2,2,9,9,1,4,7,1,0,8,1,0,1,0,6,9,6,5,5,4,8,6,7,2,2,2,9,2,8,4,5,4,3,4,9,8,7,1,6,0,4,6,3,8,5,6,0,3,7,5,7,9,7,1002500,347500
"452500,247500",8,2,9,2,1,3,0,7,6,6,7,5,5,5,4,0,7,1,1,7,4,8,6,7,4,2,4,4,5,3,3,3,1,1,9,5,6,2,0,3,9,8,9,7,8,0,6,0,6,8,9,4,2,0,9,3,8,1,2,247500,452500
"457500,247500",7,2,9,2,1,3,0,7,8,6,7,4,5,4,3,0,7,1,1,7,3,8,6,8,4,2,5,5,6,4,4,5,1,2,9,6,6,2,0,3,9,8,9,6,7,0,4,0,5,9,8,2,1,0,9,3,8,1,3,247500,457500
"462500,247500",7,2,9,1,2,3,0,8,8,4,7,5,5,3,2,0,7,1,0,6,2,8,6,7,5,3,4,4,6,4,4,5,1,2,9,6,5,3,0,1,8,6,9,7,9,1,7,0,6,9,8,3,1,0,9,4,8,2,3,247500,462500
"467500,247500",7,3,9,2,2,3,0,7,8,5,7,4,5,3,2,0,7,1,1,5,2,8,6,7,5,3,4,3,7,4,4,5,0,2,9,6,6,3,0,1,8,6,8,6,9,1,8,0,6,9,9,2,1,0,9,4,8,1,4,247500,467500
"472500,247500",7,3,9,2,2,3,0,8,8,5,8,4,5,3,2,0,7,1,1,6,2,8,6,7,5,3,4,3,7,5,4,5,0,1,9,6,6,3,0,2,9,6,7,4,9,1,7,0,6,9,8,2,1,0,9,4,8,1,4,247500,472500
"477500,247500",7,2,9,1,1,3,0,7,8,4,8,3,5,3,1,0,7,1,1,6,2,8,6,6,5,3,4,3,6,5,4,5,0,2,8,7,5,2,0,2,9,6,9,7,9,1,7,0,6,9,8,4,3,0,9,4,8,2,4,247500,477500
"482500,247500",7,1,9,2,1,3,0,7,8,4,8,2,5,3,1,0,7,1,1,6,3,8,5,6,5,3,5,3,6,6,4,4,0,2,9,7,5,2,0,2,8,6,9,7,9,1,7,0,6,9,8,4,4,0,9,3,8,2,4,247500,482500
"487500,247500",8,1,9,2,1,3,0,7,9,3,8,2,6,4,1,1,7,1,0,7,2,7,5,6,5,4,6,2,6,6,5,4,0,3,9,7,4,3,0,2,9,6,9,7,8,1,5,0,5,8,8,4,3,0,9,3,8,2,4,247500,487500
"492500,247500",8,1,9,2,1,3,0,7,9,3,8,2,5,3,1,1,7,1,1,7,3,8,6,6,6,4,5,2,6,6,5,4,0,2,9,8,4,4,0,2,9,5,9,7,8,0,5,0,6,7,7,4,3,0,9,3,8,2,4,247500,492500
